node_id,alert_text
28,处理器占用率 82%，需关注性能瓶颈
0,处理器占用率 86%，需关注性能瓶颈
0,与邻居节点 2 的链路延迟超过 428ms
1,接口 eth0 在端口 1 出现断开
1,检测到到节点0的往返延迟 RTT ~474ms
2,入流量瞬时增长至 72% 带宽利用率
3,处理器占用率 91%，需关注性能瓶颈
3,检测到到节点7的往返延迟 RTT ~490ms
3,与邻居节点 56 的链路延迟超过 285ms
4,设备接口eth0端口38状态 DOWN
4,检测到到节点7的往返延迟 RTT ~262ms
5,接口 eth3 在端口 25 出现断开
5,设备接口eth0端口18状态 DOWN
5,检测到到节点7的往返延迟 RTT ~101ms
6,与邻居节点 0 的链路延迟超过 139ms
7,入流量瞬时增长至 91% 带宽利用率
8,设备接口eth2端口30状态 DOWN
9,设备接口eth2端口29状态 DOWN
9,接口 eth1 在端口 36 出现断开
9,与邻居节点 8 的链路延迟超过 477ms
10,与邻居节点 49 的链路延迟超过 263ms
10,处理器占用率 70%，需关注性能瓶颈
11,与邻居节点 10 的链路延迟超过 468ms
12,入流量瞬时增长至 73% 带宽利用率
12,与邻居节点 22 的链路延迟超过 433ms
12,接口 eth3 在端口 14 出现断开
13,设备接口eth1端口10状态 DOWN
14,接口 eth0 在端口 9 出现断开
14,检测到到节点36的往返延迟 RTT ~439ms
14,入流量瞬时增长至 93% 带宽利用率
15,流量负载突增，当前占用 95%
15,接口 eth0 在端口 25 出现断开
15,检测到到节点22的往返延迟 RTT ~256ms
16,接口 eth0 在端口 3 出现断开
17,检测到到节点22的往返延迟 RTT ~189ms
18,处理器占用率 88%，需关注性能瓶颈
18,接口 eth3 在端口 12 出现断开
19,接口 eth2 在端口 17 出现断开
20,接口 eth1 在端口 36 出现断开
20,检测到到节点22的往返延迟 RTT ~372ms
20,接口 eth3 在端口 29 出现断开
21,检测到到节点20的往返延迟 RTT ~366ms
21,设备接口eth1端口35状态 DOWN
22,检测到到节点61的往返延迟 RTT ~173ms
23,设备接口eth0端口19状态 DOWN
24,接口 eth2 在端口 14 出现断开
24,检测到到节点25的往返延迟 RTT ~262ms
24,处理器占用率 72%，需关注性能瓶颈
25,接口 eth0 在端口 4 出现断开
25,与邻居节点 22 的链路延迟超过 288ms
26,入流量瞬时增长至 99% 带宽利用率
26,检测到到节点8的往返延迟 RTT ~181ms
26,设备接口eth2端口42状态 DOWN
27,检测到到节点31的往返延迟 RTT ~454ms
27,检测到到节点31的往返延迟 RTT ~307ms
28,与邻居节点 8 的链路延迟超过 490ms
29,处理器占用率 95%，需关注性能瓶颈
29,设备接口eth1端口6状态 DOWN
30,与邻居节点 36 的链路延迟超过 437ms
31,接口 eth2 在端口 9 出现断开
31,设备接口eth0端口45状态 DOWN
31,设备接口eth2端口39状态 DOWN
32,接口 eth1 在端口 31 出现断开
32,设备接口eth0端口31状态 DOWN
32,检测到到节点31的往返延迟 RTT ~271ms
33,与邻居节点 31 的链路延迟超过 272ms
34,检测到到节点31的往返延迟 RTT ~492ms
34,检测到到节点31的往返延迟 RTT ~315ms
34,接口 eth1 在端口 34 出现断开
35,接口 eth2 在端口 48 出现断开
35,检测到到节点31的往返延迟 RTT ~249ms
35,检测到到节点31的往返延迟 RTT ~418ms
36,检测到到节点43的往返延迟 RTT ~275ms
36,接口 eth3 在端口 22 出现断开
37,与邻居节点 22 的链路延迟超过 266ms
38,检测到到节点36的往返延迟 RTT ~178ms
39,与邻居节点 36 的链路延迟超过 145ms
40,设备接口eth3端口47状态 DOWN
41,接口 eth3 在端口 30 出现断开
42,与邻居节点 36 的链路延迟超过 408ms
42,设备接口eth0端口11状态 DOWN
42,检测到到节点36的往返延迟 RTT ~188ms
43,接口 eth1 在端口 42 出现断开
43,与邻居节点 36 的链路延迟超过 127ms
44,与邻居节点 19 的链路延迟超过 499ms
45,检测到到节点48的往返延迟 RTT ~310ms
45,检测到到节点48的往返延迟 RTT ~137ms
46,接口 eth1 在端口 42 出现断开
46,接口 eth2 在端口 10 出现断开
47,与邻居节点 7 的链路延迟超过 222ms
47,设备接口eth1端口35状态 DOWN
48,与邻居节点 7 的链路延迟超过 199ms
48,接口 eth1 在端口 13 出现断开
49,接口 eth3 在端口 22 出现断开
49,接口 eth1 在端口 9 出现断开
49,设备接口eth2端口6状态 DOWN
50,与邻居节点 52 的链路延迟超过 499ms
50,检测到到节点52的往返延迟 RTT ~357ms
51,与邻居节点 52 的链路延迟超过 249ms
52,与邻居节点 53 的链路延迟超过 495ms
52,内存使用率达 74%，系统将触发垃圾回收
53,设备接口eth1端口2状态 DOWN
53,检测到到节点46的往返延迟 RTT ~165ms
53,流量负载突增，当前占用 98%
54,检测到到节点64的往返延迟 RTT ~262ms
54,接口 eth1 在端口 27 出现断开
54,内存使用率达 76%，系统将触发垃圾回收
55,接口 eth2 在端口 3 出现断开
55,设备接口eth0端口30状态 DOWN
55,设备接口eth2端口27状态 DOWN
56,设备接口eth2端口14状态 DOWN
56,CPU 利用率超过 89%，可能存在过载风险
56,设备接口eth3端口29状态 DOWN
57,检测到到节点58的往返延迟 RTT ~378ms
58,检测到到节点57的往返延迟 RTT ~319ms
59,流量负载突增，当前占用 76%
60,接口 eth2 在端口 20 出现断开
60,设备接口eth2端口23状态 DOWN
61,与邻居节点 8 的链路延迟超过 248ms
61,与邻居节点 8 的链路延迟超过 308ms
61,检测到到节点8的往返延迟 RTT ~254ms
62,设备接口eth0端口25状态 DOWN
62,接口 eth1 在端口 13 出现断开
63,CPU 利用率超过 93%，可能存在过载风险
63,检测到到节点22的往返延迟 RTT ~221ms
64,与邻居节点 54 的链路延迟超过 240ms
64,接口 eth0 在端口 41 出现断开
0,检测到到节点3的往返延迟 RTT ~316ms
0,设备接口eth2端口29状态 DOWN
0,CPU 利用率超过 70%，可能存在过载风险
1,与邻居节点 6 的链路延迟超过 288ms
1,处理器占用率 73%，需关注性能瓶颈
1,与邻居节点 6 的链路延迟超过 360ms
2,与邻居节点 3 的链路延迟超过 204ms
3,与邻居节点 0 的链路延迟超过 421ms
3,接口 eth3 在端口 12 出现断开
4,设备接口eth1端口23状态 DOWN
4,入流量瞬时增长至 99% 带宽利用率
4,检测到到节点7的往返延迟 RTT ~382ms
5,与邻居节点 8 的链路延迟超过 216ms
5,内存使用率达 88%，系统将触发垃圾回收
6,与邻居节点 1 的链路延迟超过 306ms
6,CPU 利用率超过 92%，可能存在过载风险
7,RAM 占用 90%，剩余不足
8,接口 eth3 在端口 6 出现断开
8,与邻居节点 9 的链路延迟超过 175ms
9,与邻居节点 16 的链路延迟超过 388ms
10,流量负载突增，当前占用 89%
10,流量负载突增，当前占用 97%
11,处理器占用率 72%，需关注性能瓶颈
11,处理器占用率 88%，需关注性能瓶颈
11,检测到到节点16的往返延迟 RTT ~341ms
12,与邻居节点 11 的链路延迟超过 286ms
13,与邻居节点 14 的链路延迟超过 178ms
13,处理器占用率 78%，需关注性能瓶颈
13,与邻居节点 14 的链路延迟超过 184ms
14,与邻居节点 15 的链路延迟超过 269ms
14,检测到到节点0的往返延迟 RTT ~365ms
14,检测到到节点15的往返延迟 RTT ~454ms
15,接口 eth3 在端口 29 出现断开
15,处理器占用率 74%，需关注性能瓶颈
15,接口 eth1 在端口 23 出现断开
16,设备接口eth0端口15状态 DOWN
16,入流量瞬时增长至 88% 带宽利用率
16,内存使用率达 97%，系统将触发垃圾回收
17,设备接口eth1端口47状态 DOWN
17,接口 eth3 在端口 9 出现断开
17,检测到到节点18的往返延迟 RTT ~113ms
18,与邻居节点 17 的链路延迟超过 179ms
19,流量负载突增，当前占用 72%
20,流量负载突增，当前占用 95%
20,流量负载突增，当前占用 92%
0,接口 eth3 在端口 27 出现断开
0,CPU 利用率超过 86%，可能存在过载风险
1,与邻居节点 6 的链路延迟超过 486ms
2,与邻居节点 3 的链路延迟超过 412ms
2,设备接口eth1端口5状态 DOWN
2,处理器占用率 71%，需关注性能瓶颈
3,入流量瞬时增长至 81% 带宽利用率
4,设备接口eth0端口32状态 DOWN
4,与邻居节点 5 的链路延迟超过 382ms
4,检测到到节点5的往返延迟 RTT ~449ms
5,检测到到节点13的往返延迟 RTT ~309ms
5,入流量瞬时增长至 99% 带宽利用率
5,CPU 利用率超过 86%，可能存在过载风险
6,入流量瞬时增长至 86% 带宽利用率
6,接口 eth1 在端口 19 出现断开
6,设备接口eth1端口27状态 DOWN
7,流量负载突增，当前占用 75%
8,设备接口eth1端口24状态 DOWN
8,CPU 利用率超过 87%，可能存在过载风险
8,CPU 利用率超过 75%，可能存在过载风险
9,CPU 利用率超过 100%，可能存在过载风险
10,RAM 占用 71%，剩余不足
10,检测到到节点14的往返延迟 RTT ~139ms
11,设备接口eth3端口18状态 DOWN
12,入流量瞬时增长至 74% 带宽利用率
13,处理器占用率 76%，需关注性能瓶颈
13,入流量瞬时增长至 77% 带宽利用率
13,RAM 占用 84%，剩余不足
14,流量负载突增，当前占用 88%
14,接口 eth2 在端口 27 出现断开
15,入流量瞬时增长至 84% 带宽利用率
15,入流量瞬时增长至 80% 带宽利用率
15,CPU 利用率超过 72%，可能存在过载风险
16,设备接口eth3端口25状态 DOWN
17,流量负载突增，当前占用 86%
17,RAM 占用 86%，剩余不足
18,设备接口eth3端口19状态 DOWN
18,检测到到节点21的往返延迟 RTT ~253ms
18,流量负载突增，当前占用 81%
19,检测到到节点20的往返延迟 RTT ~181ms
20,接口 eth0 在端口 18 出现断开
20,RAM 占用 87%，剩余不足
20,与邻居节点 19 的链路延迟超过 341ms
21,接口 eth0 在端口 47 出现断开
22,入流量瞬时增长至 78% 带宽利用率
23,接口 eth3 在端口 48 出现断开
23,RAM 占用 86%，剩余不足
23,接口 eth3 在端口 36 出现断开
24,流量负载突增，当前占用 80%
0,接口 eth0 在端口 45 出现断开
0,处理器占用率 74%，需关注性能瓶颈
1,入流量瞬时增长至 94% 带宽利用率
1,检测到到节点0的往返延迟 RTT ~456ms
2,检测到到节点19的往返延迟 RTT ~100ms
2,处理器占用率 73%，需关注性能瓶颈
3,检测到到节点0的往返延迟 RTT ~210ms
3,流量负载突增，当前占用 93%
3,与邻居节点 0 的链路延迟超过 253ms
4,检测到到节点7的往返延迟 RTT ~359ms
4,接口 eth1 在端口 3 出现断开
4,检测到到节点7的往返延迟 RTT ~354ms
5,检测到到节点7的往返延迟 RTT ~250ms
5,接口 eth1 在端口 40 出现断开
5,检测到到节点7的往返延迟 RTT ~303ms
6,流量负载突增，当前占用 98%
6,接口 eth2 在端口 35 出现断开
7,内存使用率达 97%，系统将触发垃圾回收
7,接口 eth3 在端口 21 出现断开
8,接口 eth3 在端口 10 出现断开
9,与邻居节点 8 的链路延迟超过 169ms
9,流量负载突增，当前占用 77%
9,入流量瞬时增长至 76% 带宽利用率
10,接口 eth2 在端口 32 出现断开
10,与邻居节点 8 的链路延迟超过 322ms
10,设备接口eth2端口6状态 DOWN
11,检测到到节点8的往返延迟 RTT ~484ms
11,接口 eth3 在端口 47 出现断开
11,检测到到节点8的往返延迟 RTT ~283ms
12,检测到到节点3的往返延迟 RTT ~441ms
12,检测到到节点3的往返延迟 RTT ~188ms
13,接口 eth1 在端口 31 出现断开
13,接口 eth1 在端口 11 出现断开
13,处理器占用率 91%，需关注性能瓶颈
14,与邻居节点 13 的链路延迟超过 283ms
15,接口 eth3 在端口 27 出现断开
15,处理器占用率 95%，需关注性能瓶颈
15,流量负载突增，当前占用 73%
16,接口 eth3 在端口 47 出现断开
16,流量负载突增，当前占用 94%
17,与邻居节点 13 的链路延迟超过 151ms
17,检测到到节点13的往返延迟 RTT ~347ms
18,接口 eth0 在端口 2 出现断开
19,设备接口eth3端口13状态 DOWN
20,检测到到节点2的往返延迟 RTT ~276ms
20,设备接口eth0端口40状态 DOWN
20,与邻居节点 2 的链路延迟超过 483ms
21,检测到到节点3的往返延迟 RTT ~400ms
0,检测到到节点12的往返延迟 RTT ~112ms
0,设备接口eth0端口37状态 DOWN
1,设备接口eth1端口16状态 DOWN
1,接口 eth0 在端口 40 出现断开
2,检测到到节点3的往返延迟 RTT ~434ms
2,内存使用率达 82%，系统将触发垃圾回收
3,入流量瞬时增长至 96% 带宽利用率
3,接口 eth1 在端口 7 出现断开
4,流量负载突增，当前占用 77%
5,设备接口eth0端口43状态 DOWN
6,内存使用率达 77%，系统将触发垃圾回收
6,流量负载突增，当前占用 93%
6,接口 eth3 在端口 29 出现断开
7,入流量瞬时增长至 96% 带宽利用率
8,CPU 利用率超过 86%，可能存在过载风险
8,CPU 利用率超过 87%，可能存在过载风险
9,接口 eth3 在端口 46 出现断开
10,流量负载突增，当前占用 89%
10,RAM 占用 84%，剩余不足
11,设备接口eth1端口16状态 DOWN
12,接口 eth1 在端口 13 出现断开
12,接口 eth2 在端口 39 出现断开
13,设备接口eth3端口38状态 DOWN
13,流量负载突增，当前占用 73%
14,处理器占用率 91%，需关注性能瓶颈
14,处理器占用率 89%，需关注性能瓶颈
14,接口 eth1 在端口 33 出现断开
15,流量负载突增，当前占用 82%
15,与邻居节点 14 的链路延迟超过 380ms
16,检测到到节点17的往返延迟 RTT ~488ms
16,设备接口eth0端口16状态 DOWN
17,设备接口eth2端口19状态 DOWN
17,入流量瞬时增长至 95% 带宽利用率
17,CPU 利用率超过 81%，可能存在过载风险
18,设备接口eth0端口33状态 DOWN
19,RAM 占用 83%，剩余不足
20,设备接口eth1端口4状态 DOWN
20,设备接口eth2端口10状态 DOWN
20,接口 eth3 在端口 4 出现断开
21,CPU 利用率超过 71%，可能存在过载风险
21,流量负载突增，当前占用 71%
21,接口 eth1 在端口 34 出现断开
0,检测到到节点1的往返延迟 RTT ~280ms
1,入流量瞬时增长至 80% 带宽利用率
1,处理器占用率 90%，需关注性能瓶颈
1,流量负载突增，当前占用 93%
2,内存使用率达 99%，系统将触发垃圾回收
2,与邻居节点 1 的链路延迟超过 341ms
3,检测到到节点1的往返延迟 RTT ~441ms
3,检测到到节点1的往返延迟 RTT ~349ms
3,接口 eth1 在端口 45 出现断开
4,RAM 占用 90%，剩余不足
5,CPU 利用率超过 74%，可能存在过载风险
5,流量负载突增，当前占用 88%
5,处理器占用率 75%，需关注性能瓶颈
6,接口 eth0 在端口 42 出现断开
6,入流量瞬时增长至 83% 带宽利用率
6,检测到到节点1的往返延迟 RTT ~369ms
0,设备接口eth2端口36状态 DOWN
1,设备接口eth2端口40状态 DOWN
1,入流量瞬时增长至 99% 带宽利用率
1,与邻居节点 15 的链路延迟超过 303ms
2,设备接口eth2端口40状态 DOWN
2,与邻居节点 18 的链路延迟超过 179ms
2,入流量瞬时增长至 87% 带宽利用率
3,设备接口eth0端口41状态 DOWN
3,设备接口eth2端口4状态 DOWN
4,检测到到节点7的往返延迟 RTT ~104ms
4,CPU 利用率超过 86%，可能存在过载风险
4,流量负载突增，当前占用 70%
5,检测到到节点7的往返延迟 RTT ~224ms
5,设备接口eth2端口30状态 DOWN
5,流量负载突增，当前占用 97%
6,与邻居节点 7 的链路延迟超过 224ms
7,设备接口eth0端口23状态 DOWN
8,流量负载突增，当前占用 77%
9,设备接口eth0端口46状态 DOWN
10,设备接口eth3端口14状态 DOWN
11,接口 eth2 在端口 24 出现断开
12,设备接口eth3端口9状态 DOWN
12,设备接口eth3端口20状态 DOWN
13,接口 eth1 在端口 18 出现断开
13,检测到到节点8的往返延迟 RTT ~494ms
13,与邻居节点 8 的链路延迟超过 170ms
14,设备接口eth2端口8状态 DOWN
14,入流量瞬时增长至 93% 带宽利用率
14,处理器占用率 81%，需关注性能瓶颈
15,接口 eth3 在端口 27 出现断开
16,与邻居节点 15 的链路延迟超过 271ms
17,流量负载突增，当前占用 76%
17,设备接口eth1端口48状态 DOWN
18,处理器占用率 91%，需关注性能瓶颈
19,接口 eth0 在端口 23 出现断开
19,检测到到节点20的往返延迟 RTT ~357ms
20,与邻居节点 19 的链路延迟超过 466ms
